Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
ERR9878931	2022-09-20 22:16:24	2022-09-27 02:23:55	1165605	6184170603	0	5305	5106		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878931/ERR9878931.1	ERX9424138	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276085	SAMEA110177277	simple	318829	Pyricularia oryzae	SAMEA110177277							no					THE JOHN INNES CENTRE	ERA15967743		public	04D20851CE6FD2EA67DB784A453454F6	CCC423C28AD23188A5C99BB36A8479B7
ERR9878932	2022-09-20 22:16:24	2022-09-27 02:21:31	1791349	5654310568	0	3156	4672		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878932/ERR9878932.1	ERX9424139	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276086	SAMEA110177278	simple	318829	Pyricularia oryzae	SAMEA110177278							no					THE JOHN INNES CENTRE	ERA15967743		public	55E4E73EC21870AD9881A8FB625B1D0D	095189F7268E1DDB8A639268E31EFAC9
SRR21640537	2022-09-20 13:24:14	2022-09-20 13:07:57	46991	357798974	0	7614	296		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/SRR021/21640/SRR21640537/SRR21640537.1	SRX17640672	ONT_LSK109_MIN106_L01	WGS	RANDOM	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	SRP398240	PRJNA881958		881958	SRS15174973	SAMN30921126	simple	318829	Pyricularia oryzae	KEN54-20							no					THE SAINSBURY LABORATORY	SRA1501840		public	0E056C4B018A93944F34B7075EC6F33D	A4EDBED7C5B3CE4A5EB085209BF31B81
ERR9878933	2022-09-20 22:16:24	2022-09-27 02:17:41	1165312	4514921909	0	3874	3728		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878933/ERR9878933.1	ERX9424140	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276087	SAMEA110177279	simple	318829	Pyricularia oryzae	SAMEA110177279							no					THE JOHN INNES CENTRE	ERA15967743		public	4BBD336D8B80419D8943DBB7A188B3E0	3F48DB7F0AC07AC99F8F20DEC4B1802D
ERR9878934	2022-09-20 22:16:24	2022-09-27 02:19:39	1154144	4108436819	0	3559	3390		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878934/ERR9878934.1	ERX9424141	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276087	SAMEA110177279	simple	318829	Pyricularia oryzae	SAMEA110177279							no					THE JOHN INNES CENTRE	ERA15967743		public	545E689189809D8D5F5AEC2C20D5FD55	0CABE2CB0231CC466A43ED6BD7FA36FB
ERR9878935	2022-09-20 22:16:24	2022-09-27 02:21:36	877955	4065437630	0	4630	3359		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878935/ERR9878935.1	ERX9424142	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276088	SAMEA110177280	simple	318829	Pyricularia oryzae	SAMEA110177280							no					THE JOHN INNES CENTRE	ERA15967743		public	D01EB5A9FBD92220FD884F8109341879	C340840C1D4D304C1A595D9D182FDBF3
ERR9878936	2022-09-20 22:16:24	2022-09-27 02:17:01	678319	3094421626	0	4561	2549		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878936/ERR9878936.1	ERX9424143	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276088	SAMEA110177280	simple	318829	Pyricularia oryzae	SAMEA110177280							no					THE JOHN INNES CENTRE	ERA15967743		public	7F098F142BDCC1CA486952046D508A68	E0D34ADC442A0D5C423B94297F921886
ERR9878937	2022-09-20 22:16:24	2022-09-27 02:26:08	1069555	6030593155	0	5638	4964		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878937/ERR9878937.1	ERX9424144	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276089	SAMEA110177281	simple	318829	Pyricularia oryzae	SAMEA110177281							no					THE JOHN INNES CENTRE	ERA15967743		public	8C1C38724315FA3BA5EF53FB9F800B62	7182824150AAB76AEC65BDEBC4926969
ERR9878938	2022-09-20 22:16:24	2022-09-27 02:19:02	1187530	4478442218	0	3771	3707		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878938/ERR9878938.1	ERX9424145	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276090	SAMEA110177282	simple	318829	Pyricularia oryzae	SAMEA110177282							no					THE JOHN INNES CENTRE	ERA15967743		public	B37DD5B7FFCE4FFA5523FC5B2896F9B4	4E5022CDA320167E87447DD058232BB3
ERR9878939	2022-09-20 22:16:24	2022-09-27 02:15:58	925782	3468059408	0	3746	2862		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878939/ERR9878939.1	ERX9424146	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276090	SAMEA110177282	simple	318829	Pyricularia oryzae	SAMEA110177282							no					THE JOHN INNES CENTRE	ERA15967743		public	79E117395F6D15374E0F4CC37F622C14	AC4A9E6D367166288D6E90E2DF3C276B
ERR9878940	2022-09-20 22:16:24	2022-09-27 02:26:52	988431	6543158784	0	6619	5398		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878940/ERR9878940.1	ERX9424147	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276091	SAMEA110177283	simple	318829	Pyricularia oryzae	SAMEA110177283							no					THE JOHN INNES CENTRE	ERA15967743		public	4FC24F46B0680D600766B5521B117CB2	27F3126DAB0528FF88F9E4EDF7C615DA
ERR9878941	2022-09-20 22:16:24	2022-09-27 02:18:39	766683	4969137170	0	6481	4088		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878941/ERR9878941.1	ERX9424148	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276091	SAMEA110177283	simple	318829	Pyricularia oryzae	SAMEA110177283							no					THE JOHN INNES CENTRE	ERA15967743		public	8B0CE1FFCE6D91D0306506CB4565D258	FED9FCE864E61034703F33986D80ABF3
ERR9878942	2022-09-20 22:16:24	2022-09-27 02:20:55	1443682	5375387463	0	3723	4445		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878942/ERR9878942.1	ERX9424149	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276092	SAMEA110177284	simple	318829	Pyricularia oryzae	SAMEA110177284							no					THE JOHN INNES CENTRE	ERA15967743		public	5B4B5F9AFFF48F581AC91A5FEB33D2CB	C0796F7DC87D0E2A46E5F18AFE768801
ERR9878943	2022-09-20 22:16:24	2022-09-27 02:27:33	1100369	4102316803	0	3728	3382		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878943/ERR9878943.1	ERX9424150	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276092	SAMEA110177284	simple	318829	Pyricularia oryzae	SAMEA110177284							no					THE JOHN INNES CENTRE	ERA15967743		public	D7D2B948C2D9F135BC360F7657A6C107	84CAE3892367CF2964DE01F711F4D9E3
ERR9878944	2022-09-20 22:16:24	2022-09-27 02:21:31	843912	5663506104	0	6711	4671		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878944/ERR9878944.1	ERX9424151	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276093	SAMEA110177285	simple	318829	Pyricularia oryzae	SAMEA110177285							no					THE JOHN INNES CENTRE	ERA15967743		public	DFBB6B284FF313136A1D7BB72817F832	55FB3550E8F524CAA9934F37DD829469
